Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3046,Adventures of Tron,2600,1981,Action,Mattel Interactive,4.53796454,1.493442103,4.519141519,0.394829814,11.78820695
9653,Adventures to Go!,PSP,2008,Role-Playing,Zushi Games,2.697414907,1.455772413,0.394829814,0.394829814,5.0252666
15716,Aedis Eclipse: Generation of Chaos,PSP,2006,Role-Playing,Idea Factory,1.087976995,1.246108387,3.333187933,0.394829814,6.124094873
14075,Aegis of Earth: Protonovus Assault,PSV,2016,Action,PQube,1.087976995,0.394829814,1.831349043,0.394829814,3.678672663
14721,Aegis of Earth: Protonovus Assault,PS3,2016,Action,PQube,0.394829814,0.394829814,2.20747993,0.422555701,3.66346124
15169,Aegis of Earth: Protonovus Assault,PS4,2016,Action,PQube,1.087976995,1.246108387,3.333187933,0.394829814,6.124094873
13720,Aeon Flux,PS2,2005,Action,THQ,1.087976995,1.087976995,2.870444162,0.394829814,5.551478351
16104,Aeon Flux,XB,2005,Action,THQ,0.394829814,1.030390733,0.486116778,0.401761286,2.712912536
11826,Aero Elite: Combat Academy,PS2,2002,Simulation,Sega,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
11983,Aero Gauge,N64,1997,Racing,ASCII Entertainment,2.186589283,0.394829814,2.350445531,0.394829814,5.453809896
7863,AeroFighters Assault,N64,1997,Action,Video System,3.102880015,1.781124175,2.139081095,1.039456692,7.956044827
7316,Afrika,PS3,2008,Adventure,Unknown,2.879736464,1.420085708,2.474271356,0.394829814,7.186851585
6944,Afro Samurai,X360,2009,Action,Atari,3.167418536,2.004267726,1.817462438,1.087976995,7.856550559
7601,Afro Samurai,PS3,2009,Action,Atari,2.879736464,2.004267726,2.318010638,1.493442103,8.662652239
9681,After Hours Athletes,PS3,2011,Sports,Sony Computer Entertainment,3.12151224,2.697414907,2.530197645,1.493442103,9.855205446
11763,Again,DS,2009,Adventure,Ackkstudios,2.340739963,1.434256499,3.192606542,0.471076004,7.475229935
16249,Agarest Senki: Re-appearance,PS3,,Role-Playing,Idea Factory,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
10978,Agassi Tennis Generation,PS2,2003,Sports,DreamCatcher Interactive,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
11604,Agatha Christie: And Then There Were None,Wii,2008,Adventure,The Adventure Company,2.186589283,0.394829814,2.350445531,0.394829814,5.453809896
15614,Agatha Christie: Death on the Nile,PC,2008,Adventure,Big Fish Games,1.892811909,0.394829814,2.340739963,0.443350117,5.284352124
11030,Agatha Christie: Evil Under the Sun,Wii,2008,Adventure,The Adventure Company,2.340739963,1.087976995,3.289260713,0.394829814,7.368438787
16482,Agatha Christie: Peril at End House,PC,2009,Adventure,JoWood Productions,1.892811909,0.394829814,2.340739963,0.443350117,5.284352124
10446,Agatha Christie: The ABC Murders,DS,2009,Adventure,JoWood Productions,2.474271356,0.394829814,2.779091766,0.394829814,6.189838968
15473,Agatha Christie: The ABC Murders,PC,2016,Adventure,Microids,2.437787146,1.087976995,2.088055699,0.579102732,5.961886843
15484,Agatha Christie's The ABC Murders,PS4,2016,Adventure,Microids,0.394829814,0.394829814,2.20747993,0.422555701,3.66346124
14656,Age of Conan: Rise of the Godslayer,PC,2010,Role-Playing,Funcom,2.437787146,1.087976995,2.088055699,0.579102732,5.961886843
10693,Age of Empires II: The Age of Kings,PC,1999,Strategy,Microsoft Game Studios,0.394829814,2.474271356,2.387671775,1.087976995,7.021724563
4928,Age of Empires III,PC,2005,Strategy,Microsoft Game Studios,3.380556556,3.860565717,3.114173798,2.340739963,12.82480156
8296,Age of Empires III: Complete Collection,PC,2009,Strategy,Microsoft Game Studios,0.394829814,2.879736464,2.493728679,1.493442103,7.741924013
14828,Age of Empires III: Gold Edition,PC,2007,Strategy,Microsoft Game Studios,1.763103237,1.087976995,3.594306252,0.394829814,7.246225377
12179,Age of Empires III: The Asian Dynasties,PC,2007,Strategy,Microsoft Game Studios,2.815329224,2.004267726,3.650810534,0.394829814,8.862559084
12362,Age of Empires Online,PC,2011,Strategy,Microsoft Game Studios,0.394829814,1.781124175,2.663802942,0.394829814,5.432821937
9057,Age of Empires: Collector's Edition,PC,2000,Strategy,Ubisoft,1.087976995,2.697414907,1.404829773,1.087976995,6.538976184
7231,Age of Empires: Mythologies,DS,2008,Strategy,THQ,3.228043158,1.493442103,2.881396462,1.087976995,8.770205409
7030,Age of Empires: The Age of Kings,DS,2006,Strategy,THQ,3.339268793,1.087976995,3.022627308,1.087976995,8.514405143
11149,Age of Mythology,PC,2002,Strategy,Microsoft Game Studios,1.087976995,2.186589283,1.268362969,0.394829814,4.774714102
14003,Age of Mythology: The Titans,PC,2003,Strategy,Microsoft Game Studios,0.394829814,1.087976995,2.599139635,0.394829814,4.627408056
5329,Aggressive Inline,PS2,2002,Sports,Acclaim Entertainment,3.228043158,2.959779171,3.778626877,1.781124175,11.77394955
12284,Aggressive Inline,XB,2002,Sports,Acclaim Entertainment,2.004267726,0.394829814,2.270702993,0.394829814,5.252511521
12730,Aggressive Inline,GC,2002,Sports,Acclaim Entertainment,1.781124175,0.394829814,2.666650104,0.394829814,5.56145784
9209,Agile Warrior F-111X,PS,1995,Simulation,Virgin Interactive,2.474271356,2.004267726,0.891946654,0.394829814,5.646978971
11261,Aibou DS,DS,2009,Adventure,Tecmo Koei,0.415624229,0.394829814,2.474271356,0.505733363,3.746328679
10634,Aidyn Chronicles: The First Mage,N64,2001,Role-Playing,THQ,2.474271356,1.087976995,1.502072565,0.394829814,5.446378684
6462,Aikatsu! 2-nin no My Princess,3DS,2013,Action,Namco Bandai Games,1.850291603,1.183725141,3.652926352,0.706746045,7.301000702
9634,Aikatsu! 365 Idol Days,3DS,2014,Adventure,Namco Bandai Games,1.123291024,0.970141974,2.959779171,0.394829814,5.666505858
7720,Aikatsu! Cinderella Lesson,3DS,2012,Role-Playing,Namco Bandai Games,2.331543252,1.087976995,3.390562088,0.394829814,7.460431374
11775,Aikatsu! My No.1 Stage!,3DS,2015,Misc,Namco Bandai Games,1.892811909,0.394829814,2.340739963,0.443350117,5.284352124
14029,Ailu de Puzzle,PSP,2012,Action,Capcom,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
15464,AIR,PSP,2007,Adventure,Prototype,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
952,Air Combat,PS,1995,Simulation,Sony Computer Entertainment,4.916618391,3.891337375,4.346073533,2.004267726,15.15829703
12963,Air Conflicts: Aces of World War II,PSP,2009,Simulation,Graffiti,2.004267726,1.038935532,1.094908467,0.394829814,4.693402065
7776,Air Conflicts: Secret Wars,PS3,2011,Simulation,bitComposer Games,2.697414907,2.186589283,0.464144532,1.493442103,6.843209224
11304,Air Conflicts: Secret Wars,X360,2011,Simulation,bitComposer Games,2.186589283,1.087976995,3.409088576,0.394829814,7.359902447
14788,Air Conflicts: Secret Wars,PC,2011,Simulation,bitComposer Games,1.763103237,1.087976995,3.594306252,0.394829814,7.246225377
2666,Air Raid,2600,1981,Action,Men-A-Vision,4.671495933,1.781124175,4.480016822,0.394829814,12.19937811
13007,Air Traffic Chaos,DS,2007,Simulation,Ertain,2.004267726,1.038935532,1.094908467,0.394829814,4.693402065
2115,Air-Sea Battle,2600,,Shooter,Atari,4.905689321,2.186589283,4.622424249,0.394829814,13.23856486
7056,Airblade,PS2,2001,Sports,Sony Computer Entertainment,2.792725087,2.592054391,1.440483189,1.493442103,8.363112902
9889,Airborne Troops: Countdown to D-Day,PS2,2005,Shooter,Playlogic Game Factory,2.186589283,2.004267726,2.353443551,1.087976995,7.59947855
8045,AirForce Delta Storm,XB,2001,Shooter,Konami Digital Entertainment,3.033887144,1.781124175,2.087760275,0.394829814,7.253708223
15012,AirForce Delta Storm,GBA,2002,Shooter,Konami Digital Entertainment,1.087976995,0.394829814,1.175670403,0.394829814,3.509167809
10146,AirForce Delta Strike,PS2,2004,Simulation,Konami Digital Entertainment,2.004267726,1.781124175,2.446410288,0.394829814,6.639788355
15654,Airline Tycoon,PC,2000,Simulation,Interplay,1.892811909,0.394829814,2.340739963,0.443350117,5.284352124
12828,Airline Tycoon 2,PC,2011,Simulation,Kalypso Media,2.474271356,1.781124175,1.802717223,0.394829814,6.40867196
4969,Airlock,2600,1981,Action,Data Age,3.978348752,1.087976995,3.42362184,1.493442103,10.25192804
15347,Airport Simulator,PC,2011,Simulation,Unknown,2.437787146,1.087976995,2.088055699,0.579102732,5.961886843
14397,Airship Q,PSV,2015,Platform,Cygames,1.145708914,1.762339201,1.493442103,0.408692758,4.982552036
12302,Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin,DS,2008,Adventure,Marvelous Interactive,1.112304901,1.005977164,2.186589283,0.394829814,4.762732079
15198,Akai Ito DS,DS,2008,Adventure,Alchemist,1.087976995,0.592444516,1.087976995,0.394829814,3.509167809
12440,Akai Katana Shin,X360,2011,Shooter,Cave,1.781124175,0.438774306,0.394829814,0.401761286,3.196365649
14709,Akane Iro ni Somaru Saka Parallel,PS2,2008,Adventure,GN Software,1.145708914,1.762339201,1.493442103,0.408692758,4.982552036
16385,Akatsuki no Amaneka to Aoi Kyojin,PSP,2010,Strategy,CyberFront,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
16428,Akatsuki no Goei Trinity,PSP,2012,Adventure,5pb,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
16524,Akatsuki no Goei Trinity,PS3,2012,Adventure,5pb,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
7065,AKB1/149: Love Election,PSP,2012,Adventure,Namco Bandai Games,0.668169546,1.436738751,3.53032403,0.602773968,5.659361006
11500,AKB1/149: Love Election,PS3,2013,Adventure,Namco Bandai Games,0.415624229,0.394829814,2.474271356,0.505733363,3.746328679
11745,AKB1/149: Love Election,PSV,2012,Adventure,Namco Bandai Games,1.892811909,0.394829814,2.340739963,0.443350117,5.284352124
4827,AKB1/48: Idol to Guam de Koishitara...,PSP,2011,Misc,Namco Bandai Games,4.034393043,1.512413303,4.083709268,1.493442103,11.00253866
16201,AKB1/48: Idol to Guam de Koishitara...,X360,,Misc,,1.493442103,0.394829814,0.394829814,0.394829814,3.046998541
4754,AKB1/48: Idol to Koishitara...,PSP,2010,Misc,Namco Bandai Games,4.058347512,1.526276246,4.108401881,1.493442103,11.06648442
10244,AKB48+Me,3DS,2012,Action,Unknown,1.535168133,0.547322194,2.792725087,0.394829814,5.227174691
9131,Akiba's Trip,PSP,2011,Adventure,Acquire,2.076954756,1.493442103,3.033887144,0.394829814,7.03416282
11510,Akiba's Trip Plus,PSP,2012,Adventure,Acquire,0.415624229,0.394829814,2.474271356,0.505733363,3.746328679
7338,Akiba's Trip: Undead & Undressed,PSV,2013,Action,Nippon Ichi Software,2.592054391,1.087976995,2.474271356,1.493442103,7.647744844
10100,Akiba's Trip: Undead & Undressed,PS4,2014,Action,Acquire,2.474271356,1.638111461,0.394829814,1.087976995,6.033310117
10292,Akiba's Trip: Undead & Undressed,PS3,2013,Action,Nippon Ichi Software,2.004267726,0.394829814,1.781124175,0.394829814,4.57505153
13784,Akko ni Omakase! Brain Shock,DS,2006,Misc,Taito,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
9878,Akuji the Heartless,PS,1998,Platform,Eidos Interactive,2.340739963,1.781124175,2.023650769,0.394829814,6.53057585
16431,Aladdin Magic Racer,Wii,2011,Racing,Big Ben Interactive,0.394829814,1.030390733,0.486116778,0.401761286,2.712912536
1444,Alan Wake,X360,2010,Action,Microsoft Game Studios,4.584484556,4.326655447,2.004267726,2.959779171,13.8751869
12110,Alan Wake,PC,2012,Action,Nordic Games,2.872173027,2.186589283,2.943189421,0.394829814,8.29291698
12131,Alex Rider: Stormbreaker,DS,,Action,THQ,2.186589283,0.929209814,2.044206162,0.595842497,5.790349228
11917,Alexi Lalas International Soccer,PS,1998,Sports,Take-Two Interactive,1.781124175,1.493442103,3.174448693,0.394829814,7.048842271
16062,Alfa Romeo Racing Italiano,PS2,2005,Racing,Black Bean Games,0.394829814,0.394829814,2.20747993,0.422555701,3.66346124
14435,Alia's Carnival! Sacrament,PSV,2015,Adventure,dramatic create,1.145708914,1.762339201,1.493442103,0.408692758,4.982552036
10246,Alias,PS2,2004,Action,Acclaim Entertainment,2.004267726,1.781124175,2.446410288,0.394829814,6.639788355
13106,Alias,XB,2004,Action,Acclaim Entertainment,1.781124175,0.394829814,2.666650104,0.394829814,5.56145784
3800,Alice in Wonderland,Wii,2010,Adventure,Disney Interactive Studios,3.69066668,3.439352252,3.58624652,2.004267726,12.83391079
3984,Alice in Wonderland,DS,2010,Adventure,Disney Interactive Studios,3.69066668,3.285201572,3.518157421,2.004267726,12.63331991
3352,Alice: Madness Returns,PS3,2011,Adventure,Electronic Arts,3.485872267,3.613705639,1.781124175,2.592054391,11.47275647
3956,Alice: Madness Returns,X360,2011,Adventure,Electronic Arts,3.69066668,3.102880015,1.781124175,1.781124175,10.35579505
9789,Alice: Madness Returns,PC,2011,Adventure,Electronic Arts,2.901173759,2.697414907,1.819363402,1.087976995,8.405743357
2598,Alien,2600,1981,Action,20th Century Fox Video Games,4.698894907,1.781124175,4.480016822,0.394829814,12.28710144
14812,Alien Breed Trilogy,X360,2011,Shooter,Mastertronic,2.437787146,1.087976995,2.088055699,0.579102732,5.961886843
10629,Alien Hominid,PS2,2004,Shooter,Zoo Digital Publishing,2.004267726,1.781124175,2.446410288,0.394829814,6.639788355
10913,Alien Hominid,GC,2004,Shooter,O3 Entertainment,2.340739963,1.087976995,1.856883331,0.540390722,5.580340826
10905,Alien Monster Bowling League,Wii,2009,Sports,Destineer,2.592054391,1.44412962,2.773721614,0.394829814,7.33964194
8478,Alien Resurrection,PS,2000,Shooter,Fox Interactive,2.592054391,2.186589283,1.927245197,0.394829814,7.187649552
11597,Alien Syndrome,PSP,2007,Role-Playing,Sega,2.340739963,1.525543463,3.103825243,0.394829814,7.372592217
12363,Alien Syndrome,Wii,2007,Role-Playing,Sega,2.186589283,0.929209814,2.044206162,0.595842497,5.790349228
4150,Alien Trilogy,PS,1996,Shooter,Acclaim Entertainment,3.572883644,3.167418536,1.781124175,1.493442103,10.01486846
1814,Alien: Isolation,PS4,2014,Shooter,Sega,3.921190339,4.420181505,1.781124175,3.339268793,13.46176481
3997,Alien: Isolation,XOne,2014,Shooter,Sega,3.485872267,3.572883644,2.985013924,1.781124175,11.88954663
5089,Alien: Isolation,PS3,2014,Shooter,Sega,2.879736464,3.339268793,2.467591185,2.340739963,11.07093819
5829,Alien: Isolation,X360,2014,Shooter,Sega,3.102880015,2.959779171,2.517724182,1.493442103,10.09253275
8962,Alien: Isolation,PC,2014,Shooter,Sega,3.963418188,2.959779171,3.641593709,0.394829814,11.44611666
5383,Alien's Return,2600,1982,Action,ITT Family Games,3.860565717,1.087976995,3.618212773,1.493442103,10.2156637
14107,Alienators: Evolution Continues,GBA,2001,Action,Activision,1.493442103,0.394829814,1.781124175,0.394829814,4.085703537
11637,Aliens in the Attic,Wii,2009,Action,Playlogic Game Factory,2.340739963,1.525543463,3.103825243,0.394829814,7.372592217
12965,Aliens in the Attic,DS,2009,Action,Playlogic Game Factory,2.004267726,1.038935532,1.094908467,0.394829814,4.693402065
7820,Aliens versus Predator: Extinction,PS2,2003,Strategy,Electronic Arts,2.592054391,2.340739963,2.302032059,1.087976995,8.456194157
11338,Aliens versus Predator: Extinction,XB,2003,Strategy,Electronic Arts,2.186589283,1.087976995,1.941165868,0.554253666,5.745234095
1941,Aliens vs Predator,X360,2010,Shooter,Sega,4.402162999,4.083709268,1.169737972,2.792725087,12.36669065
1970,Aliens vs Predator,PS3,2010,Shooter,Sega,4.108401881,4.244977416,1.253767618,3.285201572,12.75901129
7763,Aliens vs Predator,PC,2010,Shooter,Sega,4.266232936,3.228043158,2.563985681,1.087976995,11.00501723
7203,Aliens vs Predator: Requiem,PSP,2007,Action,Vivendi Games,1.493442103,2.879736464,3.245489411,2.340739963,10.76133687
2574,Aliens: Colonial Marines,X360,2013,Shooter,Sega,3.978348752,4.005747727,3.063817435,2.340739963,13.49583051
3141,Aliens: Colonial Marines,PS3,2013,Shooter,Sega,3.390562088,3.828817018,0.429487173,2.959779171,10.75357211
8116,Aliens: Colonial Marines,PC,2013,Shooter,Sega,2.697414907,2.186589283,0.419678881,1.087976995,6.413205747
8131,Aliens: Infestation,DS,2011,Action,Sega,2.697414907,2.186589283,0.419678881,1.087976995,6.413205747
8164,All Grown Up! Express Yourself,GBA,2004,Misc,THQ,2.959779171,2.004267726,3.741516383,0.441651126,9.118054792
6851,All Grown Up!: Game Boy Advance Video Volume 1,GBA,2004,Misc,,3.228043158,2.186589283,3.373267144,0.660457178,9.783891147
8811,All Japan Pro Wrestling featuring Virtua,SAT,1997,Fighting,Sega,1.354020486,1.097264128,3.102880015,0.394829814,6.130003338
9722,All Kamen Rider: Rider Generation,DS,2011,Action,Namco Bandai Games,1.597925744,0.925676323,2.879736464,0.394829814,5.838466358
10591,All Kamen Rider: Rider Generation 2,DS,2012,Action,Namco Bandai Games,0.454334778,1.364384154,2.697414907,0.401761286,4.956248564
12636,All Kamen Rider: Rider Generation 2,PSP,2012,Action,Namco Bandai Games,1.112304901,1.005977164,2.186589283,0.394829814,4.762732079
13833,All Points Bulletin,PC,2010,Role-Playing,Electronic Arts,2.186589283,1.493442103,2.895866531,0.394829814,6.951280591
2580,All Star Cheer Squad,Wii,2008,Sports,THQ,4.15602993,3.762125644,2.555788485,2.474271356,12.98671634
6106,All Star Cheer Squad,DS,2008,Sports,THQ,3.652926352,1.152194742,3.717404123,1.087976995,9.726247379
9427,All Star Cheer Squad 2,Wii,2009,Sports,THQ,2.879736464,1.493442103,2.583396118,0.394829814,7.260948784
7120,All Star Karate,Wii,2010,Action,THQ,3.033887144,2.340739963,2.284069373,1.087976995,8.748641009
7570,All Star Pro-Wrestling,PS2,2000,Fighting,SquareSoft,2.331543252,1.087976995,3.390562088,0.394829814,7.460431374
13114,All Star Tennis 99,N64,1999,Sports,Ubisoft,1.781124175,0.394829814,2.666650104,0.394829814,5.56145784
6445,All-Pro Football 2K8,X360,2007,Sports,Take-Two Interactive,3.572883644,1.832592578,2.582857473,1.087976995,8.768896025
8740,All-Pro Football 2K8,PS3,2007,Sports,Take-Two Interactive,3.033887144,1.21678745,3.126287552,0.394829814,7.514292714
4932,All-Star Baseball 2000,N64,1999,Sports,Acclaim Entertainment,3.978348752,1.493442103,4.057811308,1.493442103,10.97466016
7007,All-Star Baseball 2001,N64,2000,Sports,Acclaim Entertainment,3.485872267,0.394829814,2.517380285,1.087976995,7.504608842
3585,All-Star Baseball 2002,PS2,2001,Sports,Acclaim Entertainment,3.69066668,3.439352252,3.179796455,2.340739963,12.60549103
7249,All-Star Baseball 2002,GC,2001,Sports,Acclaim Entertainment,3.228043158,1.781124175,3.711352186,0.394829814,9.522949301
2685,All-Star Baseball 2003,PS2,2002,Sports,Acclaim Entertainment,4.032415974,3.762125644,2.32354695,2.697414907,12.80017774
6593,All-Star Baseball 2003,XB,2002,Sports,Acclaim Entertainment,3.339268793,2.186589283,2.572683094,0.394829814,8.551647694
8868,All-Star Baseball 2003,GC,2002,Sports,Acclaim Entertainment,2.879736464,1.493442103,2.188212165,0.526527778,6.872441132
8890,All-Star Baseball 2003,GBA,2002,Sports,Acclaim Entertainment,2.792725087,1.781124175,2.16657091,1.081045523,7.767219964
4595,All-Star Baseball 2004,PS2,2003,Sports,Acclaim Entertainment,3.439352252,3.167418536,3.788465291,2.004267726,12.62752583
9564,All-Star Baseball 2004,XB,2003,Sports,Acclaim Entertainment,2.697414907,1.493442103,2.311836886,0.555567006,6.891228046
